10,0.091695,0.288503,5.74,4.97,10,10,3,0.60,0.20,0,0.00,0.00,1.43,1.52,14.32,15.15
10,0.091695,0.288503,5.66,4.91,10,10,3,0.60,0.30,0,0.00,0.00,1.43,1.52,14.28,15.18
10,0.091695,0.288503,5.73,4.98,10,10,3,0.60,0.40,0,0.00,0.00,1.43,1.52,14.35,15.21
10,0.091778,0.288635,6.81,6.38,10,10,4,0.60,0.50,0,0.00,0.00,1.42,1.52,14.22,15.18
10,0.093623,0.293677,8.20,7.96,10,10,5,0.60,0.60,0,0.00,0.00,1.44,1.53,14.41,15.34
10,0.103157,0.309135,8.17,7.81,10,10,5,0.60,0.70,0,0.00,0.00,1.42,1.50,14.23,15.01
10,0.118544,0.333818,10.72,10.82,10,10,7,0.60,0.80,0,0.00,0.00,1.45,1.52,14.47,15.22
9,0.155594,0.388790,5.67,4.85,10,10,3,0.60,0.90,0,0.00,0.00,1.44,1.51,14.43,15.12
10,0.099254,0.303358,10.71,10.90,10,10,7,0.70,0.10,0,0.00,0.01,1.45,1.53,14.48,15.36
10,0.099254,0.303358,10.59,10.78,10,10,7,0.70,0.20,0,0.00,0.00,1.43,1.52,14.35,15.23
10,0.099254,0.303358,10.70,10.83,10,10,7,0.70,0.30,0,0.00,0.00,1.45,1.53,14.49,15.32
10,0.099254,0.303358,10.76,10.87,10,10,7,0.70,0.40,0,0.00,0.00,1.45,1.53,14.51,15.31
10,0.099254,0.303358,10.75,10.87,10,10,7,0.70,0.50,0,0.00,0.00,1.45,1.53,14.49,15.30
10,0.098953,0.302899,9.48,9.40,10,10,6,0.70,0.60,0,0.00,0.00,1.45,1.53,14.47,15.31
10,0.102374,0.308497,8.21,7.97,10,10,5,0.70,0.70,0,0.00,0.01,1.43,1.52,14.35,15.23
10,0.123820,0.340783,10.70,10.79,10,10,7,0.70,0.80,0,0.00,0.00,1.44,1.52,14.42,15.15
10,0.157597,0.391862,5.77,4.94,10,10,3,0.70,0.90,0,0.00,0.00,1.46,1.52,14.59,15.20
10,0.118128,0.332992,5.80,5.01,10,10,3,0.80,0.10,0,0.00,0.00,1.45,1.52,14.49,15.24
10,0.118128,0.332992,5.74,4.99,10,10,3,0.80,0.20,0,0.00,0.00,1.45,1.53,14.46,15.30
10,0.118128,0.332992,5.75,4.98,10,10,3,0.80,0.30,0,0.00,0.00,1.44,1.52,14.42,15.20
10,0.118128,0.332992,5.78,5.01,10,10,3,0.80,0.40,0,0.00,0.00,1.45,1.52,14.48,15.23
10,0.118128,0.332992,5.72,4.96,10,10,3,0.80,0.50,0,0.00,0.01,1.44,1.52,14.42,15.20
10,0.118128,0.332992,5.72,4.95,10,10,3,0.80,0.60,0,0.00,0.00,1.44,1.52,14.41,15.22
10,0.120224,0.337222,3.26,2.02,10,10,1,0.80,0.70,0,0.00,0.00,1.45,1.53,14.55,15.28
10,0.126771,0.347215,3.17,1.96,10,10,1,0.80,0.80,0,0.00,0.00,1.43,1.50,14.34,15.04
10,0.167439,0.403600,6.95,6.43,10,10,4,0.80,0.90,0,0.00,0.00,1.45,1.52,14.46,15.21
10,0.160032,0.393116,5.75,4.98,10,10,3,0.90,0.10,0,0.00,0.00,1.45,1.52,14.50,15.19
10,0.160032,0.393116,5.72,4.94,10,10,3,0.90,0.20,0,0.00,0.00,1.45,1.52,14.48,15.18
10,0.160032,0.393116,5.70,4.93,10,10,3,0.90,0.30,0,0.00,0.00,1.45,1.52,14.47,15.21
10,0.160032,0.393116,5.81,5.01,10,10,3,0.90,0.40,0,0.00,0.00,1.45,1.52,14.53,15.21
10,0.160032,0.393116,5.76,4.95,10,10,3,0.90,0.50,0,0.00,0.00,1.45,1.51,14.47,15.10
10,0.160046,0.393122,5.79,4.96,10,10,3,0.90,0.60,0,0.00,0.00,1.45,1.51,14.52,15.13
10,0.159669,0.392750,5.78,4.97,10,10,3,0.90,0.70,0,0.00,0.00,1.46,1.52,14.57,15.22
10,0.159718,0.392728,5.78,4.99,10,10,3,0.90,0.80,0,0.00,0.00,1.46,1.53,14.63,15.31
10,0.173001,0.410083,4.49,3.51,10,10,2,0.90,0.90,0,0.00,0.00,1.45,1.52,14.51,15.23

100,0.081757,0.264799,4.88,4.09,100,10,2,0.10,0.10,0,0.00,0.00,1.68,1.86,16.84,18.61
100,0.064578,0.231223,7.43,7.17,100,10,4,0.10,0.20,0,0.00,0.00,1.59,1.73,15.89,17.27
100,0.056440,0.215383,11.35,11.70,100,10,7,0.10,0.30,0,0.00,0.00,1.53,1.65,15.35,16.48
100,0.054326,0.210899,15.20,16.28,100,10,10,0.10,0.40,0,0.00,0.00,1.52,1.63,15.20,16.28
100,0.053108,0.209098,15.20,16.17,100,10,10,0.10,0.50,0,0.00,0.00,1.52,1.62,15.20,16.17
100,0.053519,0.210024,14.79,15.69,100,10,10,0.10,0.60,0,0.00,0.00,1.48,1.57,14.79,15.69
100,0.055316,0.215673,14.81,15.70,100,10,10,0.10,0.70,0,0.00,0.00,1.48,1.57,14.81,15.70
98,0.063803,0.237770,15.12,16.05,100,10,10,0.10,0.80,0,0.00,0.00,1.51,1.60,15.12,16.05
98,0.076698,0.263673,8.71,8.53,100,10,5,0.10,0.90,0,0.00,0.00,1.57,1.66,15.67,16.62
100,0.061542,0.226429,15.96,17.27,100,10,10,0.20,0.10,0,0.00,0.00,1.60,1.73,15.96,17.27
100,0.058044,0.218917,15.67,17.01,100,10,10,0.20,0.20,0,0.00,0.00,1.57,1.70,15.67,17.01
100,0.054026,0.210359,15.42,16.52,100,10,10,0.20,0.30,0,0.00,0.00,1.54,1.65,15.42,16.52
100,0.054372,0.211954,13.83,14.58,100,10,9,0.20,0.40,0,0.00,0.01,1.51,1.61,15.14,16.14
100,0.052889,0.207742,15.00,16.00,100,10,10,0.20,0.50,0,0.00,0.00,1.50,1.60,15.00,16.00
100,0.053255,0.209359,14.60,15.49,100,10,10,0.20,0.60,0,0.00,0.00,1.46,1.55,14.60,15.49
100,0.056314,0.218132,14.70,15.63,100,10,10,0.20,0.70,0,0.00,0.01,1.47,1.56,14.70,15.63
98,0.062340,0.234269,15.28,16.16,100,10,10,0.20,0.80,0,0.00,0.00,1.53,1.62,15.28,16.16
98,0.076865,0.265235,16.17,16.98,100,10,10,0.20,0.90,0,0.00,0.00,1.62,1.70,16.17,16.98
100,0.053514,0.208869,15.17,16.23,100,10,10,0.30,0.10,0,0.00,0.00,1.52,1.62,15.17,16.23
100,0.053256,0.208586,15.09,16.10,100,10,10,0.30,0.20,0,0.00,0.00,1.51,1.61,15.09,16.11
100,0.053118,0.208169,14.99,16.05,100,10,10,0.30,0.30,0,0.00,0.00,1.50,1.60,14.99,16.05
100,0.053529,0.208745,13.80,14.59,100,10,9,0.30,0.40,0,0.00,0.01,1.51,1.61,15.10,16.13
100,0.053369,0.209358,12.30,12.79,100,10,8,0.30,0.50,0,0.00,0.00,1.48,1.58,14.84,15.79
100,0.052748,0.209810,14.63,15.49,100,10,10,0.30,0.60,0,0.00,0.00,1.46,1.55,14.63,15.49
100,0.056522,0.218090,8.36,8.10,100,10,5,0.30,0.70,0,0.00,0.00,1.47,1.56,14.68,15.60
98,0.063579,0.236753,15.08,16.01,100,10,10,0.30,0.80,0,0.00,0.00,1.51,1.60,15.08,16.01
96,0.079463,0.269643,11.57,11.74,100,10,7,0.30,0.90,0,0.00,0.00,1.58,1.66,15.80,16.65
100,0.053297,0.208444,15.34,16.35,100,10,10,0.40,0.10,0,0.00,0.02,1.53,1.63,15.34,16.35
100,0.053303,0.208456,13.64,14.34,100,10,9,0.40,0.20,0,0.00,0.00,1.49,1.58,14.91,15.84
100,0.053258,0.208247,12.47,12.96,100,10,8,0.40,0.30,0,0.00,0.01,1.50,1.60,15.05,16.02
100,0.052790,0.207354,14.91,15.88,100,10,10,0.40,0.40,0,0.00,0.00,1.49,1.59,14.91,15.88
100,0.052700,0.207927,12.28,12.67,100,10,8,0.40,0.50,0,0.00,0.00,1.49,1.57,14.85,15.71
100,0.054131,0.212206,13.29,13.97,100,10,9,0.40,0.60,0,0.00,0.00,1.46,1.55,14.56,15.48
100,0.057499,0.221494,14.80,15.67,100,10,10,0.40,0.70,0,0.00,0.00,1.48,1.57,14.80,15.67
99,0.063842,0.237272,9.96,9.96,100,10,6,0.40,0.80,0,0.00,0.00,1.53,1.63,15.35,16.29
98,0.080526,0.271091,6.14,5.41,100,10,3,0.40,0.90,0,0.00,0.01,1.60,1.69,16.04,16.91
100,0.052448,0.207131,14.76,15.58,100,10,10,0.50,0.10,0,0.00,0.00,1.48,1.56,14.76,15.58
100,0.052560,0.207313,13.41,14.15,100,10,9,0.50,0.20,0,0.00,0.00,1.47,1.57,14.69,15.67
100,0.052726,0.207872,14.65,15.58,100,10,10,0.50,0.30,0,0.00,0.00,1.46,1.56,14.65,15.58
100,0.051980,0.205834,14.72,15.61,100,10,10,0.50,0.40,0,0.00,0.00,1.47,1.56,14.72,15.61
100,0.053050,0.209628,13.30,14.01,100,10,9,0.50,0.50,0,0.00,0.00,1.45,1.55,14.54,15.47
100,0.054434,0.213798,14.55,15.41,100,10,10,0.50,0.60,0,0.00,0.00,1.45,1.54,14.55,15.41
100,0.057943,0.223840,14.83,15.65,100,10,10,0.50,0.70,0,0.00,0.00,1.48,1.56,14.83,15.65
98,0.066308,0.242761,15.18,16.02,100,10,10,0.50,0.80,0,0.00,0.00,1.52,1.60,15.19,16.02
97,0.087069,0.283340,7.56,7.03,100,10,4,0.50,0.90,0,0.00,0.01,1.62,1.70,16.20,17.01
100,0.053113,0.211310,14.50,15.38,100,10,10,0.60,0.10,0,0.00,0.00,1.45,1.54,14.50,15.38
100,0.053150,0.211390,14.33,15.22,100,10,10,0.60,0.20,0,0.00,0.00,1.43,1.52,14.33,15.22
100,0.053004,0.211107,14.67,15.54,100,10,10,0.60,0.30,0,0.00,0.00,1.47,1.55,14.67,15.54
100,0.053064,0.211570,12.12,12.55,100,10,8,0.60,0.40,0,0.00,0.01,1.46,1.55,14.61,15.51
100,0.054264,0.213900,14.51,15.39,100,10,10,0.60,0.50,0,0.00,0.00,1.45,1.54,14.51,15.39
100,0.054680,0.215686,13.31,13.99,100,10,9,0.60,0.60,0,0.00,0.01,1.45,1.55,14.54,15.46
99,0.059722,0.227689,12.23,12.61,100,10,8,0.60,0.70,0,0.00,0.01,1.48,1.56,14.80,15.62
98,0.068431,0.246986,14.06,14.68,100,10,9,0.60,0.80,0,0.00,0.00,1.54,1.62,15.41,16.25
98,0.089659,0.287403,9.07,8.78,100,10,5,0.60,0.90,0,0.00,0.00,1.64,1.72,16.39,17.24
100,0.057335,0.222740,10.85,11.01,100,10,7,0.70,0.10,0,0.00,0.00,1.46,1.54,14.62,15.45
100,0.057307,0.222688,12.16,12.64,100,10,8,0.70,0.20,0,0.00,0.00,1.47,1.56,14.67,15.61
100,0.057307,0.222688,12.09,12.49,100,10,8,0.70,0.30,0,0.00,0.00,1.46,1.54,14.60,15.45
100,0.057325,0.222812,13.59,14.24,100,10,9,0.70,0.40,0,0.00,0.00,1.49,1.57,14.85,15.72
100,0.057708,0.223863,13.45,14.09,100,10,9,0.70,0.50,0,0.00,0.00,1.47,1.56,14.71,15.59
100,0.057948,0.224007,12.27,12.71,100,10,8,0.70,0.60,0,0.00,0.01,1.48,1.57,14.80,15.70
100,0.060919,0.230826,15.18,16.03,100,10,10,0.70,0.70,0,0.00,0.00,1.52,1.60,15.18,16.03
98,0.071439,0.253879,15.53,16.44,100,10,10,0.70,0.80,0,0.00,0.01,1.55,1.64,15.53,16.44
96,0.092157,0.290990,6.10,5.37,100,10,3,0.70,0.90,0,0.00,0.00,1.61,1.69,16.08,16.87
99,0.066775,0.244890,12.68,12.97,100,10,8,0.80,0.10,0,0.00,0.00,1.53,1.60,15.32,16.05
99,0.066775,0.244890,12.68,13.10,100,10,8,0.80,0.20,0,0.00,0.00,1.53,1.62,15.32,16.22
99,0.066828,0.245028,12.44,12.85,100,10,8,0.80,0.30,0,0.00,0.00,1.51,1.59,15.06,15.92
99,0.066771,0.244897,11.26,11.45,100,10,7,0.80,0.40,0,0.00,0.00,1.52,1.61,15.18,16.07
99,0.066853,0.245003,12.49,12.89,100,10,8,0.80,0.50,0,0.00,0.01,1.51,1.60,15.10,15.96
99,0.067722,0.246942,12.55,12.91,100,10,8,0.80,0.60,0,0.00,0.00,1.52,1.60,15.21,16.02
99,0.068726,0.248908,11.58,11.79,100,10,7,0.80,0.70,0,0.00,0.00,1.58,1.67,15.76,16.69
97,0.072774,0.256804,11.52,11.76,100,10,7,0.80,0.80,0,0.00,0.00,1.57,1.66,15.67,16.63
98,0.099964,0.303435,6.16,5.44,100,10,3,0.80,0.90,0,0.00,0.00,1.63,1.71,16.28,17.12
97,0.087590,0.284174,9.07,8.79,100,10,5,0.90,0.10,0,0.00,0.00,1.62,1.71,16.24,17.08
97,0.087590,0.284174,8.96,8.60,100,10,5,0.90,0.20,0,0.00,0.00,1.60,1.68,16.03,16.77
97,0.087594,0.284180,9.05,8.72,100,10,5,0.90,0.30,0,0.00,0.00,1.61,1.69,16.15,16.91
97,0.088298,0.285774,8.96,8.66,100,10,5,0.90,0.40,0,0.00,0.00,1.59,1.68,15.94,16.75
97,0.088339,0.285837,8.98,8.70,100,10,5,0.90,0.50,0,0.00,0.00,1.61,1.69,16.09,16.90
98,0.089152,0.287497,8.98,8.62,100,10,5,0.90,0.60,0,0.00,0.00,1.62,1.69,16.18,16.90
98,0.088144,0.285386,9.01,8.74,100,10,5,0.90,0.70,0,0.00,0.01,1.62,1.70,16.23,17.02
97,0.088774,0.286495,9.04,8.73,100,10,5,0.90,0.80,0,0.00,0.00,1.62,1.70,16.20,16.98
97,0.103606,0.309405,6.10,5.37,100,10,3,0.90,0.90,0,0.00,0.01,1.61,1.69,16.13,16.90

991,0.048492,0.194056,54.45,55.85,1000,10,10,0.10,0.10,0,0.00,0.00,5.44,5.58,54.45,55.85
993,0.037306,0.167230,46.74,47.55,1000,10,9,0.10,0.20,0,0.00,0.00,5.18,5.29,51.82,52.88
995,0.032915,0.155978,49.78,50.68,1000,10,10,0.10,0.30,0,0.00,0.00,4.98,5.07,49.78,50.68
997,0.031073,0.150623,48.43,49.20,1000,10,10,0.10,0.40,0,0.00,0.01,4.84,4.92,48.43,49.20
996,0.030157,0.148596,47.03,47.71,1000,10,10,0.10,0.50,0,0.00,0.00,4.70,4.77,47.03,47.71
999,0.030502,0.150362,46.31,46.99,1000,10,10,0.10,0.60,0,0.00,0.00,4.63,4.70,46.31,46.99
996,0.031474,0.153633,45.31,45.90,1000,10,10,0.10,0.70,0,0.00,0.00,4.53,4.59,45.31,45.90
990,0.034086,0.161290,44.88,45.58,1000,10,10,0.10,0.80,0,0.00,0.00,4.49,4.56,44.88,45.58
964,0.041565,0.182398,43.41,44.12,1000,10,10,0.10,0.90,0,0.00,0.00,4.34,4.41,43.41,44.12
999,0.035217,0.161352,49.63,50.67,1000,10,10,0.20,0.10,0,0.00,0.01,4.96,5.07,49.64,50.67
998,0.033740,0.157585,49.24,50.09,1000,10,10,0.20,0.20,0,0.00,0.00,4.92,5.01,49.24,50.09
998,0.031115,0.150443,47.76,48.62,1000,10,10,0.20,0.30,0,0.00,0.00,4.78,4.86,47.76,48.62
997,0.030088,0.147664,46.62,47.38,1000,10,10,0.20,0.40,0,0.00,0.00,4.66,4.74,46.62,47.38
999,0.029847,0.147263,46.55,47.20,1000,10,10,0.20,0.50,0,0.00,0.00,4.65,4.72,46.55,47.20
999,0.030338,0.149591,45.30,45.87,1000,10,10,0.20,0.60,0,0.00,0.01,4.53,4.59,45.30,45.87
997,0.031642,0.153683,45.22,45.76,1000,10,10,0.20,0.70,0,0.00,0.00,4.52,4.58,45.22,45.76
987,0.034452,0.162153,44.37,45.03,1000,10,10,0.20,0.80,0,0.00,0.00,4.44,4.50,44.37,45.03
962,0.041911,0.183439,39.28,39.75,1000,10,9,0.20,0.90,0,0.00,0.00,4.33,4.40,43.31,44.02
1000,0.031056,0.150354,42.91,43.51,1000,10,9,0.30,0.10,0,0.00,0.00,4.74,4.83,47.44,48.26
1000,0.031132,0.150556,42.84,43.42,1000,10,9,0.30,0.20,0,0.00,0.00,4.74,4.82,47.37,48.18
999,0.030560,0.149100,47.10,47.79,1000,10,10,0.30,0.30,0,0.00,0.00,4.71,4.78,47.10,47.79
999,0.029945,0.147463,46.60,47.37,1000,10,10,0.30,0.40,0,0.00,0.01,4.66,4.74,46.60,47.37
998,0.030046,0.147986,45.57,46.23,1000,10,10,0.30,0.50,0,0.00,0.00,4.56,4.62,45.57,46.23
1000,0.030567,0.150025,45.37,45.96,1000,10,10,0.30,0.60,0,0.00,0.00,4.54,4.60,45.37,45.96
997,0.031854,0.153945,45.13,45.85,1000,10,10,0.30,0.70,0,0.00,0.00,4.51,4.58,45.13,45.85
991,0.035320,0.164620,44.29,44.95,1000,10,10,0.30,0.80,0,0.00,0.00,4.43,4.50,44.30,44.95
949,0.044086,0.188545,31.07,31.04,1000,10,7,0.30,0.90,0,0.00,0.00,4.30,4.37,43.03,43.67
1000,0.029892,0.147234,45.93,46.56,1000,10,10,0.40,0.10,0,0.00,0.01,4.59,4.66,45.93,46.56
1000,0.029848,0.146853,46.34,46.98,1000,10,10,0.40,0.20,0,0.00,0.00,4.63,4.70,46.34,46.99
1000,0.029881,0.146955,46.21,46.74,1000,10,10,0.40,0.30,0,0.00,0.00,4.62,4.67,46.21,46.74
1000,0.029937,0.147336,45.81,46.57,1000,10,10,0.40,0.40,0,0.00,0.00,4.58,4.66,45.81,46.57
999,0.030123,0.148070,41.18,41.58,1000,10,9,0.40,0.50,0,0.00,0.00,4.55,4.61,45.46,46.08
1000,0.030774,0.150737,45.14,45.70,1000,10,10,0.40,0.60,0,0.00,0.00,4.51,4.57,45.15,45.70
997,0.032625,0.156303,40.65,41.03,1000,10,9,0.40,0.70,0,0.00,0.00,4.48,4.54,44.81,45.38
987,0.035668,0.165579,43.80,44.36,1000,10,10,0.40,0.80,0,0.00,0.00,4.38,4.44,43.80,44.36
944,0.044660,0.190500,42.53,43.27,1000,10,10,0.40,0.90,0,0.00,0.00,4.25,4.33,42.53,43.27
999,0.030077,0.148155,45.34,45.99,1000,10,10,0.50,0.10,0,0.00,0.01,4.53,4.60,45.34,45.99
999,0.029980,0.147924,45.30,45.94,1000,10,10,0.50,0.20,0,0.00,0.00,4.53,4.60,45.30,45.95
999,0.029852,0.147438,45.56,46.16,1000,10,10,0.50,0.30,0,0.00,0.00,4.56,4.62,45.56,46.16
999,0.029916,0.147707,44.94,45.65,1000,10,10,0.50,0.40,0,0.00,0.00,4.49,4.56,44.94,45.65
998,0.030368,0.149029,45.45,46.08,1000,10,10,0.50,0.50,0,0.00,0.00,4.54,4.61,45.45,46.08
999,0.031165,0.152323,44.92,45.45,1000,10,10,0.50,0.60,0,0.00,0.00,4.49,4.54,44.93,45.45
996,0.032736,0.157085,39.92,40.27,1000,10,9,0.50,0.70,0,0.00,0.00,4.42,4.47,44.19,44.73
985,0.036762,0.168611,43.80,44.48,1000,10,10,0.50,0.80,0,0.00,0.00,4.38,4.45,43.80,44.48
931,0.047408,0.196946,26.71,26.56,1000,10,6,0.50,0.90,0,0.00,0.00,4.22,4.29,42.24,42.95
999,0.030768,0.151002,44.49,45.15,1000,10,10,0.60,0.10,0,0.00,0.00,4.45,4.51,44.50,45.15
999,0.030766,0.151046,45.08,45.74,1000,10,10,0.60,0.20,0,0.00,0.00,4.51,4.57,45.08,45.74
1000,0.030763,0.151079,44.68,45.35,1000,10,10,0.60,0.30,0,0.00,0.00,4.47,4.54,44.68,45.35
1000,0.030821,0.151190,44.68,45.34,1000,10,10,0.60,0.40,0,0.00,0.01,4.47,4.53,44.69,45.34
1000,0.030942,0.151541,44.92,45.55,1000,10,10,0.60,0.50,0,0.00,0.00,4.49,4.55,44.92,45.55
998,0.031663,0.153689,44.17,44.80,1000,10,10,0.60,0.60,0,0.00,0.01,4.42,4.48,44.17,44.80
995,0.033769,0.159794,44.43,45.12,1000,10,10,0.60,0.70,0,0.00,0.00,4.44,4.51,44.43,45.12
985,0.037222,0.169740,43.58,44.29,1000,10,10,0.60,0.80,0,0.00,0.01,4.36,4.43,43.59,44.29
903,0.048664,0.201714,41.37,42.12,1000,10,10,0.60,0.90,0,0.00,0.00,4.14,4.21,41.37,42.12
997,0.032601,0.156974,36.20,36.40,1000,10,8,0.70,0.10,0,0.00,0.01,4.46,4.52,44.62,45.23
997,0.032574,0.156875,44.79,45.54,1000,10,10,0.70,0.20,0,0.00,0.01,4.48,4.55,44.79,45.54
997,0.032559,0.156801,40.32,40.73,1000,10,9,0.70,0.30,0,0.00,0.01,4.45,4.51,44.51,45.12
997,0.032583,0.156862,44.44,44.95,1000,10,10,0.70,0.40,0,0.00,0.00,4.44,4.50,44.44,44.96
997,0.032787,0.157483,44.28,44.83,1000,10,10,0.70,0.50,0,0.00,0.00,4.43,4.48,44.28,44.83
997,0.033066,0.158216,44.29,44.96,1000,10,10,0.70,0.60,0,0.00,0.00,4.43,4.50,44.29,44.96
987,0.034710,0.162645,43.99,44.66,1000,10,10,0.70,0.70,0,0.00,0.01,4.40,4.46,43.99,44.66
978,0.039434,0.176587,43.79,44.42,1000,10,10,0.70,0.80,0,0.00,0.00,4.38,4.44,43.79,44.42
881,0.051857,0.208051,22.12,21.78,1000,10,5,0.70,0.90,0,0.00,0.00,4.01,4.08,40.08,40.80
987,0.036759,0.169211,44.27,44.90,1000,10,10,0.80,0.10,0,0.00,0.01,4.43,4.49,44.27,44.90
987,0.036729,0.169132,44.19,44.86,1000,10,10,0.80,0.20,0,0.00,0.00,4.42,4.49,44.19,44.86
987,0.036700,0.169035,43.77,44.45,1000,10,10,0.80,0.30,0,0.00,0.00,4.38,4.45,43.78,44.45
987,0.036724,0.169167,43.90,44.61,1000,10,10,0.80,0.40,0,0.00,0.00,4.39,4.46,43.91,44.61
985,0.036819,0.169110,43.86,44.53,1000,10,10,0.80,0.50,0,0.00,0.00,4.39,4.45,43.86,44.53
986,0.036969,0.169506,43.45,44.05,1000,10,10,0.80,0.60,0,0.00,0.02,4.34,4.40,43.45,44.05
